row,x,y,score,flag
0,-0.72014440925347467,-1.0846691555199399,-0.0048917530495984907,0
1,-0.037100229900810015,0.39946285216333238,-0.00015552566392738887,0
2,-1.0934417468606619,-0.88903401798864345,-0.0044050962725300929,0
3,-0.15877062906367145,-0.81377655732926191,-0.003757282478592805,0
4,0.020064383278674609,-0.34983011395029912,-0.00077454382904169894,0
5,-0.38108715213225952,0.83083986811165489,-0.0017499343880486989,0
6,1.6111196229704128,-0.9894012755106979,-0.0063607660493856938,0
7,1.2110461761824198,1.0755165102978661,-0.0029478483731387867,0
8,0.56927179660492988,-0.20413854817175148,-0.0015012396832865676,0
9,0.88357113204845694,-0.83654426924449321,-0.0075512406274503563,0
10,0.64505501468242443,-0.45006903284186106,-0.0032930260845003279,0
11,0.4894595140435094,-0.54868638315285456,-0.0032630171465228008,0
12,-0.082599375364915517,0.70636976744971847,-0.00058584283170305673,0
13,-1.5571056555822511,-1.2602218889771264,-0.0064379058927114124,0
14,2.3966666208992997,-0.36598309466793977,3.6309443372795069e-07,1
15,-0.14120654923005224,0.42130187863355134,-0.00033956397617307399,0
16,-0.41049972728048428,-1.7149673543473707,-0.003387334081735846,0
17,-1.8803058349619182,0.46797052265224381,-0.00036845456977023516,0
18,0.4126605870628442,-0.21297952810580625,-0.00090517331344802665,0
19,-1.93104815314323,-1.584380873440254,-3.5493922162510572e-07,0
20,-1.2955270111495056,-1.0167361532674348,-0.0058047558515146869,0
21,2.3650721194914368,0.075892590392866194,-0.0030084312274206576,0
22,-1.2464649285059297,0.81232687899911205,-0.0043824382966680397,0
23,1.7010385261325087,-0.96412356037024072,-0.0056878270826698218,0
24,1.4516301967100129,-0.31171691480198543,-0.0099114578895437705,0
25,1.1264361653335306,0.87872891365823835,-0.0034677318243310634,0
26,0.62034270559391846,-0.014452806437851544,-0.0011721820281331841,0
27,0.42034715008718415,-0.97606541349543463,-0.0070132973776069335,0
28,1.0698531571925929,0.16667240699105165,-0.0048422309955989673,0
29,-0.16569661845222836,-1.1334847901652867,-0.0064141684251329961,0
30,1.2665521963039539,1.2471558176759354,-0.0019483618416210463,0
31,0.11883113604789075,1.2357257559624277,-0.0003964330706777569,0
32,-0.42285778131960378,1.2948274370113941,-0.0028416914975719632,0
33,0.021168584817728441,2.0079378729580801,-0.00042202557021328579,0
34,1.3285990031380113,-0.47796178635465458,-0.0089596549700886041,0
35,1.102543970755087,0.059549622058952645,-0.0054194392850067247,0
36,-0.98074394355484651,-0.10219625840192274,3.1351402932089378e-07,1
37,-0.0099800474284934063,1.4340268082853969,-0.00095733757282466525,0
38,0.29110212981723954,-0.23440228561357107,-0.00067552809342114051,0
39,-0.89384828083122136,-0.78771181320802552,-0.0032233092261534368,0
40,-1.3819439624337939,-1.5431646892849018,-0.0028025636012607713,0
41,-0.644954043704835,-0.53094796344517869,-0.0013225234359274529,0
42,1.1155794082668433,-0.33142573254887142,-0.0065765316078184727,0
43,0.59003732452150603,1.2017365538464162,-4.7521932242111653e-07,0
44,-3.3750875547278527,-0.49891211024097193,-2.0054171197270154e-07,0
45,0.68601795268345056,-0.039847550023297963,-0.0016288732220982871,0
46,0.084427070649569461,1.6240305036961531,-0.00090529308154242705,0
47,-0.39659221616904516,-1.1808859277595021,-0.0059367060043060277,0
48,-0.38203700628798398,1.242231424460907,-0.0025707067011871421,0
49,-1.2618930331863072,0.34850999287834072,-0.00064778841964373279,0
50,0.33175443536371363,1.2816041964473535,-3.2774561361387233e-05,0
51,1.3946027083789647,-0.24828121433601383,-0.009363444092415546,0
52,-2.2811016528458024,1.2378570896719299,1.4411457045782061e-07,1
53,-1.5230657113984689,-0.064875869601376437,-0.00046270212220839158,0
54,1.210701173784561,2.7087002964181393,-1.197663390822834e-07,0
55,-1.7242416496990363,-0.090571210677273278,-0.0011223667344269217,0
56,0.34573441356823859,0.019472245940637282,-0.00013157098414436075,0
57,1.4679056765035545,1.3984121573208581,-0.00012247811267182551,0
58,-1.1774086218961475,0.29900497950871036,-0.00045318839929953114,0
59,0.57853823869192988,-0.14107910080989974,-0.0013100137983825394,0
60,1.2928085664401145,-0.9872963228482301,-0.0083831699695886275,0
61,-2.2760841013328448,-0.74616445824094579,-0.0099465209976289382,0
62,1.3171801142615254,0.11641895117840352,-0.008029645522705825,0
63,0.9390229174745589,0.35832774765084935,-0.003102369624900056,0
64,-2.0478695438648389,0.21122268579581371,3.4163467478587339e-07,1
65,0.14915819578094131,-0.89635281643451037,-0.0053675058405977666,0
66,0.044518432808351008,0.41203148103707748,-5.5589988075060992e-05,0
67,-0.20937341785333213,-0.56068290776589702,-0.001695497775247648,0
68,-0.4209671390565527,-0.27563955366136839,-0.00031557429435931372,0
69,-0.67141820264189833,1.2149046544282254,-0.0043190076778922004,0
70,-0.289141017787716,1.0328481865943815,-0.0018040304442585309,0
71,-2.0655866209388383,1.9287209936892147,2.7731489544990939e-07,1
72,-1.0071180924875285,0.68137195083145929,-0.0027629656711664202,0
73,1.1609026181077351,-0.85268174702657107,-0.0085889448979578897,0
74,0.56864410742811411,-0.92083776437911924,-0.0070045781777315907,0
75,-1.4113499645987941,0.125145647009758,-2.7132128850582138e-07,0
76,0.14198249548822922,2.1851662274345443,-0.00077293583431374546,0
77,0.68790675668402135,1.7709855553567897,-0.0018314569614656939,0
78,-0.54251594756017285,1.3701832685302349,-0.003595259652458882,0
79,-0.11888945732779997,-1.4521098782422186,-0.0074225689655325472,0
80,-0.37976165717443999,0.29616696894935668,-0.00041314759600341588,0
81,-0.52513804598905667,0.65400079849553794,-0.0016234348165431595,0
82,0.15488823867699078,-1.3020711110515939,-0.008394114128480748,0
83,0.94097970344901205,3.0393883947497988,0.00048166549847447615,1
84,-0.34329501798192841,1.6467814406400305,-0.0017817993210305499,0
85,-0.28585843710525466,0.94754803171700186,-0.0016386931786701031,0
86,0.67354275192461244,-1.463528694479451,-0.0082079163866971144,0
87,-0.38186375756553675,-0.45946400950012867,-0.00099532280068156953,0
88,-0.96460186515580371,0.91838260956986295,-0.0044635762842124838,0
89,0.49153176681945365,-0.49905021421410312,-0.0028771605647880255,0
90,-0.53660847796988009,1.9120673482955868,-3.6900123406846674e-07,0
91,1.5997111860230009,-1.090588839223166,-0.0049951520717221726,0
92,-0.017791412829897612,2.0452878570077919,2.9480482063859448e-07,1
93,0.34704473959060295,1.4688437163020678,-0.0003871995274414286,0
94,-0.18674197549944671,-1.9205866010417678,1.3787443159385404e-07,1
95,-0.12793170655911587,-0.05122227423626078,-5.47766061689825e-07,0
96,0.27230969576908315,0.03865152986129973,1.9831712831652748e-07,1
97,1.4810953049517424,-1.0444261830104855,-0.0069044589671935219,0
98,-1.3977618239770853,0.84810821954857329,-0.0049745831064181983,0
99,0.54675064863248057,-0.32029592299364362,-0.0019489584994300951,0
100,-0.65269932264813146,-0.92641985896613732,-0.0039652713273099355,0
101,1.7636506368020322,0.38511701552284644,-0.01083695378130764,0
102,1.7359084048875293,0.13640264111741834,-0.011717618794502033,0
103,0.12538697781149635,-0.64128883824615934,-0.0028813307339027178,0
104,1.8302362802799355,1.1833152302282286,4.4373966644195573e-07,1
105,-0.97003696417291818,0.81298047782112326,-0.0036807167283157,0
106,-1.1102752702979422,-0.4108547612742825,-0.0012548266480473802,0
107,1.1869496828117894,-1.6428000118776092,1.8572653594228772e-07,1
108,2.016966830119443,1.0231996665799394,-2.3081360420174057e-07,0
109,-0.63583447743369059,1.7866345271787738,-0.0019925447268961116,0
110,0.42524705394168488,-1.1628669215042524,-0.0084567649872642897,0
111,1.8801062310381587,-1.0927980759418208,-2.7488097267824863e-07,0
112,0.20426204710971513,0.83239929164576709,1.4411457066598743e-07,1
113,-0.66101736562728464,-0.61870077577061344,-0.0018427836113222157,0
114,0.70311774527480675,-0.14083034001159017,-0.0020480730170457512,0
115,1.0168137806991135,-1.2018118997848302,-0.0084024976991049771,0
116,0.97493685657334284,1.1215155250406468,-0.0014381911878343784,0
117,0.56185399327459773,-0.34606788976401376,-0.0021693678007592143,0
118,-0.93877323355251385,-0.95520045989373648,-0.0043867473821969649,0
119,-0.97302523743532654,0.61620215775478948,-0.0022414509217956041,0
120,5,5,0.018489600124273059,1
121,-5,4,0.018382247675439431,1
122,6,-1,0.018418735199338176,1
123,0,-6,0.018477052798083746,1
